JUSTICE,PHRASE,AT_WINNER_COUNT,AT_LOSER_COUNT,AT_WINNER_PERCENT,AT_LOSER_PERCENT,SGD_LOG_SCORE,NB_LOG_SCORE,RF_IMP_SCORE
GINSBURG,dont have to,15,12,0.5555555555555556,0.4444444444444444,0.35168706203781785,-6.981557494197865,
GINSBURG,that the government,9,6,0.6,0.4,0.4051491614871239,-6.987627717759885,
GINSBURG,that is that,4,7,0.36363636363636365,0.6363636363636364,,-6.989403048603412,
GINSBURG,would have to,16,20,0.4444444444444444,0.5555555555555556,-0.47850003041419165,-6.994250801540836,0.0016169288535765065
GINSBURG,but there was,5,3,0.625,0.375,0.5746484845455031,-6.999743062768321,
GINSBURG,and then the,14,17,0.45161290322580644,0.5483870967741935,,-7.007576205875257,
GINSBURG,do you do,7,4,0.6363636363636364,0.36363636363636365,0.5324094382057257,-7.012779275767681,
GINSBURG,it is it,0,0,,,0.5338638580145868,-7.015237448226334,
GINSBURG,in the case,9,20,0.3103448275862069,0.6896551724137931,-0.46907623613412175,-7.015480725099213,0.0037089750602212522
GINSBURG,people who are,9,6,0.6,0.4,0.48021464252833035,-7.023964821935733,
GINSBURG,the person who,10,8,0.5555555555555556,0.4444444444444444,0.4145061202648152,-7.0264799815605885,
GINSBURG,back to the,16,10,0.6153846153846154,0.3846153846153846,,-7.027238345712786,
GINSBURG,to the district,11,5,0.6875,0.3125,0.291361756529855,-7.028458145512575,
GINSBURG,it could be,6,9,0.4,0.6,,-7.035306682684464,
GINSBURG,what is it,11,15,0.4230769230769231,0.5769230769230769,,-7.038497525799427,
GINSBURG,to do that,15,6,0.7142857142857143,0.2857142857142857,0.6529495363315609,-7.042944252471173,0.0011404772630796136
GINSBURG,there would be,14,15,0.4827586206896552,0.5172413793103448,,-7.051409356280544,0.0013191910354950149
GINSBURG,this is the,8,5,0.6153846153846154,0.3846153846153846,,-7.052298063817103,
GINSBURG,have to be,14,21,0.4,0.6,,-7.059309734336759,
GINSBURG,is that right,8,7,0.5333333333333333,0.4666666666666667,,-7.0594203587313755,
GINSBURG,of the state,1,0,1.0,0.0,0.29546614919667713,-7.0615737331313015,
GINSBURG,that this is,15,16,0.4838709677419355,0.5161290322580645,,-7.068603538666865,0.0024671493994196897
GINSBURG,the court said,2,0,1.0,0.0,0.3983917631347313,-7.072395194505611,
GINSBURG,on the merits,9,4,0.6923076923076923,0.3076923076923077,0.5618738399335129,-7.0725222731280795,
GINSBURG,thought that the,17,27,0.38636363636363635,0.6136363636363636,-0.5228407826597549,-7.073735572690503,0.002271383278587501
GINSBURG,the end of,16,14,0.5333333333333333,0.4666666666666667,,-7.075212974521191,
GINSBURG,that the state,1,0,1.0,0.0,0.3678855772621695,-7.075912956843053,
GINSBURG,of the statute,11,10,0.5238095238095238,0.47619047619047616,,-7.076956902511756,
GINSBURG,you say that,10,13,0.43478260869565216,0.5652173913043479,,-7.077749014198782,
GINSBURG,go back to,13,18,0.41935483870967744,0.5806451612903225,-0.36470999227348516,-7.0786670805786756,
GINSBURG,there is an,12,7,0.631578947368421,0.368421052631579,0.3361905431993119,-7.080792450022097,0.0010293924563935636
GINSBURG,to the federal,0,0,,,0.6343716426503203,-7.085110173948376,
GINSBURG,in the district,10,13,0.43478260869565216,0.5652173913043479,,-7.085851421397881,
GINSBURG,is this is,1,1,0.5,0.5,,-7.091530359558177,
GINSBURG,to say that,13,10,0.5652173913043478,0.4347826086956522,,-7.094864470082439,
GINSBURG,your brief that,5,7,0.4166666666666667,0.5833333333333333,0.3490969995975049,-7.097295111479287,
GINSBURG,we know that,11,4,0.7333333333333333,0.2666666666666667,0.33330010556386686,-7.103082228809337,
GINSBURG,is there is,2,2,0.5,0.5,,-7.107026290306959,0.0022082641944120517
GINSBURG,is in the,14,8,0.6363636363636364,0.36363636363636365,,-7.107824700028559,0.0012714267015272646
GINSBURG,were talking about,10,14,0.4166666666666667,0.5833333333333333,-0.3734973744814389,-7.110263614120122,0.0014459753811719674
GINSBURG,there is there,0,0,,,,-7.116654601339914,
GINSBURG,this is not,10,10,0.5,0.5,,-7.120631440067879,
GINSBURG,we dont have,8,7,0.5333333333333333,0.4666666666666667,,-7.122442526513375,
BREYER,you have to,51,55,0.4811320754716981,0.5188679245283019,-0.5673282754646117,-6.727533200137256,0.002052776413028623
BREYER,all right so,0,1,0.0,1.0,1.0053458984219157,-6.792388388737033,0.0031479332094668266
BREYER,what do you,19,16,0.5428571428571428,0.4571428571428572,0.6248713271630681,-6.8071311099985,0.0019390272080755952
BREYER,there is no,46,42,0.5227272727272727,0.4772727272727273,,-6.839132763976928,0.0016279910437328987
BREYER,in this case,40,30,0.5714285714285714,0.4285714285714286,0.43357606040964425,-6.84608313525927,0.0016887476199798394
BREYER,you want to,31,35,0.4696969696969697,0.5303030303030303,,-6.870624477706961,0.0029414672239128675
BREYER,seems to me,43,40,0.5180722891566265,0.4819277108433735,,-6.883161080411696,0.0017383896983674623
BREYER,in respect to,34,23,0.5964912280701754,0.4035087719298246,,-6.905595787903199,0.0025731679608548704
BREYER,it seems to,35,34,0.5072463768115942,0.49275362318840576,,-6.916113326304538,0.0015384346291496213
BREYER,go to the,27,17,0.6136363636363636,0.38636363636363635,0.5550948866631016,-6.93773219318567,0.002501716523844792
BREYER,want to know,33,44,0.42857142857142855,0.5714285714285714,,-6.955012138203881,0.0014111330391075652
BREYER,the other side,24,24,0.5,0.5,,-6.982582371311638,0.002929118334251057
BREYER,youre going to,22,20,0.5238095238095238,0.47619047619047616,,-7.056603819222442,0.0010855566090345427
BREYER,is that right,9,11,0.45,0.55,,-7.062262256591258,0.0015994679520813042
BREYER,one of the,30,23,0.5660377358490566,0.4339622641509434,0.5708285111908903,-7.062458903631348,0.0015164595149603608
BREYER,the question is,18,12,0.6,0.4,0.359749602247709,-7.0665669917130405,0.0014901282588971093
BREYER,what is the,22,19,0.5365853658536586,0.46341463414634143,,-7.0744825430468214,0.0026476570241176643
BREYER,to know what,29,23,0.5576923076923077,0.4423076923076923,0.37406683628866183,-7.074875516336647,
BREYER,is there any,20,21,0.4878048780487805,0.5121951219512195,0.5078329066387558,-7.074914332457848,0.0013715447165479199
BREYER,if in fact,15,25,0.375,0.625,,-7.1118195542665354,0.0024692208858893335
BREYER,do you think,15,16,0.4838709677419355,0.5161290322580645,,-7.117067524247689,0.0015770006242125706
BREYER,look at the,27,28,0.4909090909090909,0.509090909090909,,-7.124538937318042,0.0010631480217608174
BREYER,is that the,41,28,0.5942028985507246,0.4057971014492754,,-7.130683239664068,0.0030024282880896642
BREYER,the district court,14,14,0.5,0.5,,-7.137523078354274,0.001219487927342715
BREYER,dont have to,27,24,0.5294117647058824,0.47058823529411764,,-7.14181430854785,0.002387014997279783
BREYER,going to be,27,26,0.5094339622641509,0.49056603773584906,,-7.145375298467,
BREYER,im trying to,0,0,,,,-7.1488922121468885,0.0010526644058306137
BREYER,to do with,24,45,0.34782608695652173,0.6521739130434783,-0.9259282740156134,-7.15362167702661,0.004039762747335234
BREYER,have to say,20,10,0.6666666666666666,0.33333333333333337,0.6901740616793225,-7.167909368273477,0.0016152527763536012
BREYER,do you want,14,8,0.6363636363636364,0.36363636363636365,0.4434907132312772,-7.171397087044149,0.0012258888643955589
BREYER,dont know what,18,24,0.42857142857142855,0.5714285714285714,,-7.194830937569401,
BREYER,is going to,25,26,0.49019607843137253,0.5098039215686274,,-7.19565331608852,
BREYER,to say that,25,11,0.6944444444444444,0.3055555555555556,0.5344482905433706,-7.206200850929172,0.0015125566057457877
BREYER,the answer to,20,18,0.5263157894736842,0.4736842105263158,,-7.206829264202796,0.0010699003381230046
BREYER,the fact that,21,19,0.525,0.475,,-7.219959369258932,
BREYER,what is your,12,7,0.631578947368421,0.368421052631579,0.5511172460605006,-7.221010530174777,0.0012108884173141522
BREYER,in your opinion,16,14,0.5333333333333333,0.4666666666666667,,-7.235150406864644,0.0010390530873681826
BREYER,has to be,17,19,0.4722222222222222,0.5277777777777778,,-7.239521303764272,0.000935756147606078
BREYER,that would be,15,17,0.46875,0.53125,,-7.246128208500169,0.0011380025511159959
BREYER,would have to,16,11,0.5925925925925926,0.40740740740740744,0.5644973575117631,-7.24737035202576,0.0009763703773120827
BREYER,the court of,10,3,0.7692307692307693,0.23076923076923073,0.381412951084829,-7.25110074498767,0.0013150815178151678
BREYER,all kinds of,17,16,0.5151515151515151,0.48484848484848486,,-7.258949564952837,
BREYER,and so what,4,1,0.8,0.19999999999999996,0.49673553266256765,-7.258954246152882,0.0013618594026021467
BREYER,dont want to,19,28,0.40425531914893614,0.5957446808510638,-0.372939538352477,-7.260980739588705,
BREYER,what is it,13,15,0.4642857142857143,0.5357142857142857,,-7.26249030267584,
BREYER,have to go,22,13,0.6285714285714286,0.37142857142857144,0.5498660925090846,-7.2638592794985,0.0010226329129483251
BREYER,supposed to do,18,14,0.5625,0.4375,,-7.271867634271233,
BREYER,going to say,22,18,0.55,0.44999999999999996,,-7.278169281298762,
BREYER,in your view,18,6,0.75,0.25,0.5119741342482755,-7.279817830737231,
BREYER,to look at,17,12,0.5862068965517241,0.4137931034482759,0.355821885680049,-7.287021369992769,
BREYER,you would have,9,5,0.6428571428571429,0.3571428571428571,0.6981313484381427,-7.294590012484024,0.0014008804785568092
BREYER,would have thought,13,12,0.52,0.48,0.33658689619897514,-7.296554348044779,
BREYER,have to have,17,14,0.5483870967741935,0.4516129032258065,,-7.298777718277941,
BREYER,to do is,17,27,0.38636363636363635,0.6136363636363636,,-7.30069904619603,0.0014688817458608544
BREYER,and there is,15,12,0.5555555555555556,0.4444444444444444,,-7.312963899705653,0.0010710411525517182
BREYER,id like to,0,0,,,,-7.32931412075396,0.0011035295017386383
BREYER,it is not,14,15,0.4827586206896552,0.5172413793103448,,-7.33214845320199,0.004624783956237343
BREYER,they have to,16,14,0.5333333333333333,0.4666666666666667,,-7.333035221000627,
BREYER,want you to,22,18,0.55,0.44999999999999996,,-7.333530585542331,
BREYER,that there is,17,18,0.4857142857142857,0.5142857142857142,,-7.339074624741391,
BREYER,all right now,0,0,,,-0.41056322012047736,-7.343425832327902,0.000984257297793717
BREYER,to the question,12,4,0.75,0.25,0.9103717640531043,-7.349230767308556,0.002095704247525481
BREYER,is there anything,5,11,0.3125,0.6875,,-7.352765109388546,0.0011660463061030134
BREYER,we have to,18,15,0.5454545454545454,0.4545454545454546,,-7.35299698983474,
BREYER,respect to the,15,6,0.7142857142857143,0.2857142857142857,0.5182802888163339,-7.354857852488491,
BREYER,on the other,15,12,0.5555555555555556,0.4444444444444444,,-7.359734827355126,
BREYER,how do you,10,3,0.7692307692307693,0.23076923076923073,0.5053720029133542,-7.361714637466726,0.0011680254451046231
BREYER,answer to that,21,13,0.6176470588235294,0.38235294117647056,,-7.362335353982566,
BREYER,that in the,15,7,0.6818181818181818,0.31818181818181823,,-7.364721890418471,
BREYER,if you have,7,15,0.3181818181818182,0.6818181818181819,,-7.3654372389156,0.001285519640708604
BREYER,the united states,0,0,,,-0.8561700387118895,-7.367554574007395,0.0032758179162816455
BREYER,we dont know,9,9,0.5,0.5,,-7.371719750990694,
BREYER,court of appeals,11,3,0.7857142857142857,0.2142857142857143,,-7.373346706194338,
BREYER,it would be,16,16,0.5,0.5,,-7.380306053174406,0.0024355785016834264
BREYER,something like that,12,6,0.6666666666666666,0.33333333333333337,0.6571143180370574,-7.385310081913754,0.0032584842965235703
BREYER,the reason that,16,9,0.64,0.36,,-7.395372554496691,
BREYER,you dont have,12,18,0.4,0.6,-0.4686248855603176,-7.3997254170866205,0.0039493669495393345
BREYER,to do it,20,18,0.5263157894736842,0.4736842105263158,,-7.400103351436171,0.0009549538507026387
BREYER,want to say,11,11,0.5,0.5,,-7.400904191176365,
BREYER,in other words,7,9,0.4375,0.5625,-0.5424175720099935,-7.40112202990554,
BREYER,going to have,18,10,0.6428571428571429,0.3571428571428571,,-7.403316930782494,
BREYER,go back to,19,23,0.4523809523809524,0.5476190476190477,,-7.406459679381109,
BREYER,and then you,9,6,0.6,0.4,,-7.410919719355152,
BREYER,what you want,14,7,0.6666666666666666,0.33333333333333337,0.4660897956576526,-7.411897792690257,
BREYER,are going to,17,27,0.38636363636363635,0.6136363636363636,-0.7111297937314304,-7.4153027069592135,0.002024024664953336
BREYER,to go to,18,11,0.6206896551724138,0.3793103448275862,,-7.420950229190917,
BREYER,to do that,14,17,0.45161290322580644,0.5483870967741935,,-7.421705760157136,
BREYER,how do we,12,4,0.75,0.25,0.33888933853652325,-7.422337465364054,0.001052089230086136
BREYER,be able to,17,12,0.5862068965517241,0.4137931034482759,,-7.424786620832542,
BREYER,that is the,12,7,0.631578947368421,0.368421052631579,0.5630229593517171,-7.424847562455785,0.001448529356442241
BREYER,like to know,19,15,0.5588235294117647,0.4411764705882353,,-7.4260135853791915,
BREYER,have to give,11,5,0.6875,0.3125,0.5594627237859362,-7.426034044208835,
BREYER,nothing to do,17,16,0.5151515151515151,0.48484848484848486,,-7.435640044161222,
BREYER,in front of,14,11,0.56,0.43999999999999995,,-7.440179981561302,
BREYER,if you win,5,7,0.4166666666666667,0.5833333333333333,0.3312100561781627,-7.440815302164634,
BREYER,what about the,6,2,0.75,0.25,0.5972571705542917,-7.443122502229273,
BREYER,some kind of,16,17,0.48484848484848486,0.5151515151515151,,-7.448778934283162,
BREYER,the end of,14,14,0.5,0.5,,-7.453870799078681,
BREYER,that kind of,14,15,0.4827586206896552,0.5172413793103448,,-7.45565676708536,
BREYER,so what is,7,4,0.6363636363636364,0.36363636363636365,,-7.458409474207206,
STEVENS,ask this question,21,12,0.6363636363636364,0.36363636363636365,1.0351060666253267,-4.510493456292221,0.017125283796613405
STEVENS,in this case,20,12,0.625,0.375,0.773790863431775,-4.614650701757952,0.01678119192840681
STEVENS,may ask you,0,0,,,0.6103886999842901,-4.614655611537147,0.016289009547190876
STEVENS,let me ask,0,2,0.0,1.0,1.8502866372808857,-4.656658261435218,0.01634037760282092
STEVENS,do you think,10,5,0.6666666666666666,0.33333333333333337,0.2674621119490211,-4.670684610125375,0.008023113875936946
STEVENS,at the time,9,6,0.6,0.4,1.182876447123693,-4.717864978664912,0.019116069827350795
STEVENS,may ask this,0,0,,,-0.29443928180309564,-4.801254673006399,0.010675167372898973
STEVENS,of the statute,10,7,0.5882352941176471,0.4117647058823529,1.4223494490377229,-4.844666178917949,0.016591161085440686
STEVENS,it seems to,6,3,0.6666666666666666,0.33333333333333337,0.22514626208659416,-4.932578816773542,0.007957313080126836
STEVENS,ask you this,10,6,0.625,0.375,0.29214697530107336,-5.02260454698267,0.004919564125975901
STEVENS,me ask this,9,2,0.8181818181818182,0.18181818181818177,1.3764909352923813,-5.031653227005343,0.0141761834863531
STEVENS,seems to me,11,14,0.44,0.56,-0.6177092287247095,-5.069686407999372,0.00830232202773627
STEVENS,and so forth,14,8,0.6363636363636364,0.36363636363636365,-0.08175949240524713,-5.103765446631824,0.007314198885183824
STEVENS,the fact that,8,7,0.5333333333333333,0.4666666666666667,-0.6436038354830562,-5.143224595734872,0.005954039179654005
STEVENS,in which the,9,6,0.6,0.4,1.1071167698395425,-5.14789538924874,0.009461089306121767
STEVENS,you think the,10,11,0.47619047619047616,0.5238095238095238,-0.006002862975194388,-5.1497224369459405,0.012363745320332686
STEVENS,if there is,9,0,1.0,0.0,2.3534609588743094,-5.158337648614631,0.01848153499455825
STEVENS,the end of,10,3,0.7692307692307693,0.23076923076923073,0.8917644207935069,-5.202425689624599,0.008435241042775541
STEVENS,it would be,6,7,0.46153846153846156,0.5384615384615384,0.12779018280074173,-5.234016478960785,0.004027826188422816
STEVENS,in your view,4,4,0.5,0.5,0.06351003590166195,-5.235233764188317,0.0038240530799765614
STEVENS,in other words,1,0,1.0,0.0,1.6239158654360963,-5.2371123934073,0.011725197705113705
STEVENS,you this question,0,3,0.0,1.0,-0.35777473529225956,-5.241393214800496,0.005074221063035391
STEVENS,question is whether,6,1,0.8571428571428571,0.1428571428571429,1.3240322372601925,-5.2752569454703995,0.005289384228787596
STEVENS,end of the,8,2,0.8,0.19999999999999996,0.7905115260469997,-5.278729076355611,0.006410027318510607
STEVENS,as understand it,0,0,,,0.31002145968946276,-5.279385141713405,0.008424237568663902
STEVENS,may not be,3,1,0.75,0.25,1.5975296996734398,-5.284339438792586,0.00847786355211309
STEVENS,what is the,3,3,0.5,0.5,0.4811937697928405,-5.3183023148971245,0.005028119763733546
STEVENS,there would be,9,3,0.75,0.25,-0.4374030782097351,-5.3302850538655004,0.0038586588701539836
STEVENS,that would be,6,4,0.6,0.4,0.47950224883069753,-5.338534008780433,0.0017459624807454742
STEVENS,court of appeals,3,0,1.0,0.0,1.5222414125247983,-5.349129426477452,0.0039305571658181625
STEVENS,is it your,0,2,0.0,1.0,0.2631483542412019,-5.355832368607664,0.005064078124347503
STEVENS,the state court,1,0,1.0,0.0,1.3457004199954994,-5.368937475774484,0.005993852366380825
STEVENS,part of the,10,8,0.5555555555555556,0.4444444444444444,-0.09381232720094095,-5.369294535379521,0.0032011211530484367
STEVENS,may may ask,0,0,,,1.378561903168606,-5.372431605555043,0.0062072437159042225
STEVENS,whether or not,6,7,0.46153846153846156,0.5384615384615384,0.7017315703145666,-5.373522918959896,0.004533242850851826
STEVENS,that he was,6,1,0.8571428571428571,0.1428571428571429,1.5410261658289524,-5.375364774557029,0.008760026109740696
STEVENS,what if the,4,4,0.5,0.5,0.33227137315936617,-5.383093912869266,0.004765733730793225
STEVENS,some of the,5,2,0.7142857142857143,0.2857142857142857,1.3214213961430312,-5.384429464741574,0.007288857020752378
STEVENS,may just ask,0,0,,,1.0675762942957168,-5.384789081424824,0.005161658382687553
STEVENS,cause of action,5,1,0.8333333333333334,0.16666666666666663,0.7068070277022076,-5.386660460947372,0.0017639022979422814
STEVENS,have to be,7,2,0.7777777777777778,0.2222222222222222,0.7371354578529599,-5.387704788215164,0.00500147775654713
STEVENS,agree that the,4,4,0.5,0.5,0.4915615551630076,-5.394174847094375,0.004531767894578434
STEVENS,the district court,3,4,0.42857142857142855,0.5714285714285714,0.8076712914714995,-5.39488350166594,0.005230631732599375
STEVENS,this question is,0,0,,,1.132332238102702,-5.4017526074216065,0.002910200866564014
STEVENS,dont want to,4,4,0.5,0.5,0.5397215560126883,-5.4109399313106,0.00904779461145254
STEVENS,the question is,4,5,0.4444444444444444,0.5555555555555556,-0.14317938626615911,-5.416144795165933,0.0031452407279398673
STEVENS,party to the,3,0,1.0,0.0,1.121773239063934,-5.42648270888322,0.008532947082597575
STEVENS,is it not,7,3,0.7,0.30000000000000004,0.7196075455435346,-5.436183247963927,0.005341795621166938
STEVENS,it is not,1,4,0.2,0.8,0.39578827433231084,-5.436796289520117,0.0059365713813721065
STEVENS,something like that,5,3,0.625,0.375,1.0291902246378104,-5.438840817902567,0.006858277577820772
STEVENS,want to be,4,6,0.4,0.6,0.49572881541559,-5.442588170870434,0.006235292348239918
STEVENS,going to be,5,1,0.8333333333333334,0.16666666666666663,1.2457905194421717,-5.4548365776700205,0.005588548052690854
STEVENS,if it were,3,1,0.75,0.25,0.325349003369521,-5.458445791061759,0.0034248594398310385
STEVENS,as matter of,0,0,,,0.19300213634806088,-5.459047699373588,0.005234434099568701
STEVENS,cases in which,3,4,0.42857142857142855,0.5714285714285714,0.3456915684291073,-5.467300872255903,0.004425836467468135
STEVENS,you think it,8,0,1.0,0.0,1.6698115099942161,-5.469531847957267,0.006892062140353254
STEVENS,me ask you,6,3,0.6666666666666666,0.33333333333333337,0.4594095579629283,-5.481150667637596,0.003287783239917094
STEVENS,would that be,1,6,0.14285714285714285,0.8571428571428572,-0.6911031729635191,-5.482688359269544,0.007031605851893393
STEVENS,let me just,1,4,0.2,0.8,0.3686526431430476,-5.48338268138474,0.004228528458573138
STEVENS,in the state,1,0,1.0,0.0,0.49769656301908616,-5.484836754875422,0.004428399314975632
STEVENS,but isnt it,1,1,0.5,0.5,0.7551713553941105,-5.49600724573642,0.002909154987550903
STEVENS,in order to,7,1,0.875,0.125,0.5766269936712842,-5.497206582359746,0.0024858910771013557
STEVENS,but do you,1,1,0.5,0.5,-0.1293615568568424,-5.506841684580233,0.0028837395177759174
STEVENS,im just wondering,0,0,,,1.5777708622599027,-5.508903027986269,0.005934507707109036
STEVENS,time of the,5,1,0.8333333333333334,0.16666666666666663,1.1256468981185237,-5.5090352794639745,0.002823339670234124
STEVENS,ask you one,5,4,0.5555555555555556,0.4444444444444444,0.44621771352044565,-5.509998212359217,0.0064379014745227425
STEVENS,would have been,6,3,0.6666666666666666,0.33333333333333337,-0.21130505396402316,-5.513124007783581,0.001508244775224334
STEVENS,one of the,5,10,0.3333333333333333,0.6666666666666667,-0.7117921303155534,-5.513962962633566,0.006899468938398137
STEVENS,im trying to,0,0,,,1.12514698719568,-5.5183456145579814,0.002282567367819631
STEVENS,be sure understand,0,0,,,0.41235333117734785,-5.518907999611528,0.0033837137772142244
STEVENS,or something like,5,4,0.5555555555555556,0.4444444444444444,0.8128586522706831,-5.52071237523287,0.006249709287170169
STEVENS,that there was,5,9,0.35714285714285715,0.6428571428571428,-1.1234784961600528,-5.520767946120292,0.008152284631654459
STEVENS,if it was,5,1,0.8333333333333334,0.16666666666666663,1.0413968524767032,-5.522481425651196,0.0047400859422570725
STEVENS,the district judge,3,1,0.75,0.25,-0.29876266777816285,-5.5334630856607445,0.002907242601524971
STEVENS,the question whether,4,4,0.5,0.5,0.7067895646210286,-5.534812616370771,0.00740162383825136
STEVENS,the time of,3,3,0.5,0.5,0.039286155000779324,-5.545527887856916,0.0018679313035371283
STEVENS,to me that,6,8,0.42857142857142855,0.5714285714285714,-0.8977151800398476,-5.546503335569882,0.002567218704689787
STEVENS,with regard to,5,2,0.7142857142857143,0.2857142857142857,0.7174530842092312,-5.547267463650355,0.0025505841730928485
STEVENS,you think that,5,3,0.625,0.375,0.6703449274591373,-5.552877490970587,0.004242244509759471
STEVENS,the other side,5,1,0.8333333333333334,0.16666666666666663,1.0535627608338953,-5.55554253808864,0.00658125110045619
STEVENS,that the state,1,0,1.0,0.0,0.6345346915641039,-5.559979400674158,0.005874398969132535
STEVENS,the court of,3,0,1.0,0.0,1.1007718875364783,-5.5659371166602325,0.0021869783396872384
STEVENS,your view that,4,3,0.5714285714285714,0.4285714285714286,0.22561941472131605,-5.573590739756927,0.0023369506564422018
STEVENS,the statute to,3,2,0.6,0.4,0.37586047751393226,-5.578175426637266,0.0023062092226150866
STEVENS,is in the,3,1,0.75,0.25,0.8372275485249085,-5.57933626723987,0.0052298191985933025
STEVENS,it did not,2,2,0.5,0.5,0.7524406439558246,-5.582498152894413,0.004847860156577982
STEVENS,you do you,1,2,0.3333333333333333,0.6666666666666667,-0.058529963257630324,-5.582980962401024,0.004965813472922135
STEVENS,is that what,2,0,1.0,0.0,0.4355690991567401,-5.58617845911769,0.0026573478504029646
STEVENS,this case and,4,0,1.0,0.0,1.1822880413410888,-5.586299215338388,0.0020193362587572245
STEVENS,can ask you,0,0,,,-0.3182599138064779,-5.587051066574828,0.0017758209022284554
STEVENS,would not have,5,3,0.625,0.375,0.8322033544359644,-5.587534948868541,0.0029761477164949313
STEVENS,it your view,4,2,0.6666666666666666,0.33333333333333337,0.27616485221806303,-5.597930839591371,0.0038414339693530297
STEVENS,to what extent,1,0,1.0,0.0,-0.8567017618602203,-5.598838179331027,0.005489116819292466
STEVENS,in this particular,3,1,0.75,0.25,0.27375873571243153,-5.59991907798573,0.0023032337661794615
STEVENS,to be sure,5,7,0.4166666666666667,0.5833333333333333,-0.2557951758110689,-5.603652012914015,0.002976484518185643
STEVENS,im just asking,0,0,,,1.184979996909515,-5.606034316605208,0.0035087189754798194
STEVENS,that if the,4,2,0.6666666666666666,0.33333333333333337,0.9460186593528819,-5.607878909990147,0.002055109223106218
STEVENS,that the statute,4,1,0.8,0.19999999999999996,0.9815013306617457,-5.608492186340116,0.0018808010866547225
STEVENS,this question supposing,0,0,,,1.1991973289534354,-5.6114458837239,0.001331264100125829
STEVENS,the right to,5,4,0.5555555555555556,0.4444444444444444,-0.10995185559519033,-5.614997758345842,0.001592534472196702
KAGAN,do you think,19,10,0.6551724137931034,0.3448275862068966,1.521576234651573,-5.346042232177152,0.007060588273755407
KAGAN,you think that,23,15,0.6052631578947368,0.39473684210526316,,-5.729168672937141,0.001369145524557229
KAGAN,in other words,3,5,0.375,0.625,,-5.739901653585773,0.003013022360520762
KAGAN,part of the,17,4,0.8095238095238095,0.19047619047619047,1.5762738351209464,-5.783269969357564,0.0025837445587479826
KAGAN,is that right,13,6,0.6842105263157895,0.3157894736842105,0.5680237114337349,-5.870262056741048,0.0014330689440876457
KAGAN,in this case,18,13,0.5806451612903226,0.4193548387096774,,-5.898392806475868,0.001547559421433927
KAGAN,the question is,19,14,0.5757575757575758,0.4242424242424242,,-5.930556293637716,0.0034388738337420956
KAGAN,is that correct,9,6,0.6,0.4,1.1047449465698123,-5.965413887849971,0.002044092195241943
KAGAN,that there was,18,9,0.6666666666666666,0.33333333333333337,,-5.981808539458121,0.0054922552964436445
KAGAN,not going to,12,9,0.5714285714285714,0.4285714285714286,0.7707452240822502,-5.984986878185179,0.001695876710620955
KAGAN,that there is,17,13,0.5666666666666667,0.43333333333333335,,-5.990438104024116,0.003177855941990168
KAGAN,with respect to,20,21,0.4878048780487805,0.5121951219512195,-0.68595065169991,-5.996833594054372,0.006329698043450857
KAGAN,of the statute,14,7,0.6666666666666666,0.33333333333333337,0.5921465773791622,-6.041568490269706,
KAGAN,the district court,9,3,0.75,0.25,1.1486312184674348,-6.085174951475312,
KAGAN,that this is,16,17,0.48484848484848486,0.5151515151515151,,-6.104539968587549,0.0019433100027297628
KAGAN,and you know,3,1,0.75,0.25,0.486483424819072,-6.11005547705806,0.0019129020688155593
KAGAN,is going to,13,14,0.48148148148148145,0.5185185185185186,,-6.119030056499805,0.0015516224417120583
KAGAN,there would be,10,4,0.7142857142857143,0.2857142857142857,0.759750372156693,-6.1240857405646105,
KAGAN,guess the question,12,5,0.7058823529411765,0.2941176470588235,1.3467874603804046,-6.124162503108672,0.001775736461810581
KAGAN,do you have,5,3,0.625,0.375,1.0733211822642428,-6.1245425885080325,0.001579346719193975
KAGAN,the exact same,13,15,0.4642857142857143,0.5357142857142857,,-6.1291792165158085,0.0014526165354374245
KAGAN,you would have,12,3,0.8,0.19999999999999996,1.2536846626273888,-6.147816769300663,0.002012003370700439
KAGAN,as opposed to,9,8,0.5294117647058824,0.47058823529411764,,-6.15484092857999,0.0019580202352354895
KAGAN,think that the,18,17,0.5142857142857142,0.48571428571428577,,-6.1583567810603554,0.0012737229682505936
KAGAN,the fact that,12,8,0.6,0.4,0.5357990620543694,-6.179885066163944,0.003415142204610126
KAGAN,or is it,7,1,0.875,0.125,1.2545107472497117,-6.195365867042845,
KAGAN,why is that,5,3,0.625,0.375,1.0897634351766183,-6.203321258224662,0.0013386124531724795
KAGAN,seems to me,16,28,0.36363636363636365,0.6363636363636364,-1.4491603407867557,-6.222462253086067,0.00954958247811754
KAGAN,what kind of,7,3,0.7,0.30000000000000004,0.4644947967295706,-6.226111767018084,
KAGAN,were going to,12,13,0.48,0.52,-0.6743066494625652,-6.228303929274214,0.004631373400721586
KAGAN,this is not,8,6,0.5714285714285714,0.4285714285714286,0.3055432724418495,-6.229426904986625,0.0014127352352033156
KAGAN,in the context,9,4,0.6923076923076923,0.3076923076923077,0.9637957519766507,-6.2379254829889,0.002359756097821704
KAGAN,what do you,5,1,0.8333333333333334,0.16666666666666663,0.5495078510401918,-6.244074399466391,
KAGAN,some kind of,7,4,0.6363636363636364,0.36363636363636365,0.4406952824080691,-6.245480580799997,0.001806667446225178
KAGAN,to go to,9,1,0.9,0.09999999999999998,1.4214111945807908,-6.2475528874546855,
